order_date,order_month,order_week,day_of_week,order_id,customer_id,customer_name,city,customer_type,sales_channel,payment_method,order_status,manager,product_id,product_name,category,quantity,unit_price,discount_pct,gross_revenue,discount_amount,net_revenue,cost,margin,margin_pct,is_paid,is_cancelled,order_total,order_margin,avg_check,order_sequence,is_repeat_purchase
2026-01-26,2026-01,2026-W05,Monday,O000334,C0094,Клиент 0094,Нижний Новгород,B2B,Яндекс Директ,invoice,paid,Иван Петров,P001,Монтаж оборудования,Монтаж,1,30600,0.0,30600,0.0,30600.0,18500,12100.0,0.3954,1,0,54300.0,23600.0,54300.0,1,0
2026-01-26,2026-01,2026-W05,Monday,O000334,C0094,Клиент 0094,Нижний Новгород,B2B,Яндекс Директ,invoice,paid,Иван Петров,P002,Настройка интеграции,Интеграции,1,23700,0.0,23700,0.0,23700.0,12200,11500.0,0.4852,1,0,54300.0,23600.0,54300.0,1,0
2026-01-26,2026-01,2026-W05,Monday,O000484,C0063,Клиент 0063,Санкт-Петербург,B2B,Яндекс Директ,card,cancelled,Мария Орлова,P002,Настройка интеграции,Интеграции,2,25200,0.05,50400,2520.0,47880.0,24400,23480.0,0.4904,0,1,47880.0,23480.0,47880.0,2,1
2026-01-26,2026-01,2026-W05,Monday,O000505,C0068,Клиент 0068,Санкт-Петербург,B2B,Яндекс Директ,sbp,paid,Иван Петров,P004,Подписка Профи,Подписки,1,17100,0.0,17100,0.0,17100.0,6200,10900.0,0.6374,1,0,40600.0,21800.0,40600.0,1,0
2026-01-26,2026-01,2026-W05,Monday,O000505,C0068,Клиент 0068,Санкт-Петербург,B2B,Яндекс Директ,sbp,paid,Иван Петров,P007,Разработка отчета,Аналитика,1,23500,0.0,23500,0.0,23500.0,12600,10900.0,0.4638,1,0,40600.0,21800.0,40600.0,1,0
2026-01-26,2026-01,2026-W05,Monday,O000510,C0111,Клиент 0111,Санкт-Петербург,B2B,SEO,invoice,paid,Анна Кузнецова,P004,Подписка Профи,Подписки,1,19800,0.0,19800,0.0,19800.0,6200,13600.0,0.6869,1,0,19800.0,13600.0,19800.0,3,1
2026-01-27,2026-01,2026-W05,Tuesday,O000070,C0143,Клиент 0143,Казань,B2B,Рекомендации,invoice,paid,Дмитрий Соколов,P001,Монтаж оборудования,Монтаж,1,31600,0.0,31600,0.0,31600.0,18500,13100.0,0.4146,1,0,31600.0,13100.0,31600.0,3,1
2026-01-28,2026-01,2026-W05,Wednesday,O000068,C0010,Клиент 0010,Самара,B2B,Telegram,sbp,paid,Мария Орлова,P001,Монтаж оборудования,Монтаж,1,36400,0.0,36400,0.0,36400.0,18500,17900.0,0.4918,1,0,36400.0,17900.0,36400.0,2,1
2026-01-28,2026-01,2026-W05,Wednesday,O000331,C0095,Клиент 0095,Нижний Новгород,B2B,Email,sbp,paid,Мария Орлова,P004,Подписка Профи,Подписки,1,19200,0.0,19200,0.0,19200.0,6200,13000.0,0.6771,1,0,19200.0,13000.0,19200.0,1,0
2026-01-28,2026-01,2026-W05,Wednesday,O000526,C0057,Клиент 0057,Краснодар,B2C,Рекомендации,invoice,paid,Мария Орлова,P001,Монтаж оборудования,Монтаж,1,30600,0.0,30600,0.0,30600.0,18500,12100.0,0.3954,1,0,68900.0,30600.0,68900.0,3,1
2026-01-28,2026-01,2026-W05,Wednesday,O000526,C0057,Клиент 0057,Краснодар,B2C,Рекомендации,invoice,paid,Мария Орлова,P002,Настройка интеграции,Интеграции,1,23800,0.0,23800,0.0,23800.0,12200,11600.0,0.4874,1,0,68900.0,30600.0,68900.0,3,1
2026-01-28,2026-01,2026-W05,Wednesday,O000526,C0057,Клиент 0057,Краснодар,B2C,Рекомендации,invoice,paid,Мария Орлова,P005,Сервисное обслуживание,Сервис,1,14500,0.0,14500,0.0,14500.0,7600,6900.0,0.4759,1,0,68900.0,30600.0,68900.0,3,1
2026-01-29,2026-01,2026-W05,Thursday,O000311,C0161,Клиент 0161,Екатеринбург,B2B,SEO,invoice,paid,Дмитрий Соколов,P004,Подписка Профи,Подписки,1,17400,0.1,17400,1740.0,15660.0,6200,9460.0,0.6041,1,0,38860.0,21060.0,38860.0,1,0
2026-01-29,2026-01,2026-W05,Thursday,O000311,C0161,Клиент 0161,Екатеринбург,B2B,SEO,invoice,paid,Дмитрий Соколов,P006,Консультация аналитика,Консалтинг,2,11600,0.0,23200,0.0,23200.0,11600,11600.0,0.5,1,0,38860.0,21060.0,38860.0,1,0
2026-01-29,2026-01,2026-W05,Thursday,O000377,C0098,Клиент 0098,Краснодар,B2C,Email,invoice,paid,Дмитрий Соколов,P001,Монтаж оборудования,Монтаж,2,31100,0.1,62200,6220.0,55980.0,37000,18980.0,0.339,1,0,117000.0,53200.0,117000.0,1,0
2026-01-29,2026-01,2026-W05,Thursday,O000377,C0098,Клиент 0098,Краснодар,B2C,Email,invoice,paid,Дмитрий Соколов,P002,Настройка интеграции,Интеграции,1,23600,0.05,23600,1180.0,22420.0,12200,10220.0,0.4558,1,0,117000.0,53200.0,117000.0,1,0
2026-01-29,2026-01,2026-W05,Thursday,O000377,C0098,Клиент 0098,Краснодар,B2C,Email,invoice,paid,Дмитрий Соколов,P010,Обучение команды,Обучение,2,19300,0.0,38600,0.0,38600.0,14600,24000.0,0.6218,1,0,117000.0,53200.0,117000.0,1,0
2026-01-29,2026-01,2026-W05,Thursday,O000530,C0110,Клиент 0110,Новосибирск,B2B,CRM,invoice,paid,Дмитрий Соколов,P004,Подписка Профи,Подписки,2,20300,0.0,40600,0.0,40600.0,12400,28200.0,0.6946,1,0,49200.0,32700.0,49200.0,1,0
2026-01-29,2026-01,2026-W05,Thursday,O000530,C0110,Клиент 0110,Новосибирск,B2B,CRM,invoice,paid,Дмитрий Соколов,P009,Дополнительные услуги,Доп. услуги,1,8600,0.0,8600,0.0,8600.0,4100,4500.0,0.5233,1,0,49200.0,32700.0,49200.0,1,0
2026-01-31,2026-01,2026-W05,Saturday,O000024,C0004,Клиент 0004,Краснодар,B2C,CRM,sbp,paid,Иван Петров,P001,Монтаж оборудования,Монтаж,1,34300,0.0,34300,0.0,34300.0,18500,15800.0,0.4606,1,0,34300.0,15800.0,34300.0,1,0
2026-01-31,2026-01,2026-W05,Saturday,O000412,C0076,Клиент 0076,Екатеринбург,B2B,SEO,card,paid,Анна Кузнецова,P005,Сервисное обслуживание,Сервис,1,16300,0.05,16300,815.0,15485.0,7600,7885.0,0.5092,1,0,15485.0,7885.0,15485.0,2,1
2026-01-31,2026-01,2026-W05,Saturday,O000419,C0112,Клиент 0112,Москва,B2B,CRM,invoice,paid,Мария Орлова,P009,Дополнительные услуги,Доп. услуги,2,6700,0.0,13400,0.0,13400.0,8200,5200.0,0.3881,1,0,13400.0,5200.0,13400.0,1,0
2026-01-31,2026-01,2026-W05,Saturday,O000579,C0085,Клиент 0085,Москва,B2C,Рекомендации,sbp,paid,Анна Кузнецова,P004,Подписка Профи,Подписки,1,18100,0.15,18100,2715.0,15385.0,6200,9185.0,0.597,1,0,15385.0,9185.0,15385.0,1,0
2026-02-01,2026-02,2026-W05,Sunday,O000228,C0167,Клиент 0167,Санкт-Петербург,B2B,Яндекс Директ,invoice,paid,Анна Кузнецова,P008,Аудит данных,Аналитика,1,28100,0.1,28100,2810.0,25290.0,9200,16090.0,0.6362,1,0,25290.0,16090.0,25290.0,2,1
2026-02-01,2026-02,2026-W05,Sunday,O000485,C0086,Клиент 0086,Санкт-Петербург,B2B,SEO,card,paid,Дмитрий Соколов,P001,Монтаж оборудования,Монтаж,1,34100,0.0,34100,0.0,34100.0,18500,15600.0,0.4575,1,0,47500.0,21400.0,47500.0,1,0
2026-02-01,2026-02,2026-W05,Sunday,O000485,C0086,Клиент 0086,Санкт-Петербург,B2B,SEO,card,paid,Дмитрий Соколов,P005,Сервисное обслуживание,Сервис,1,13400,0.0,13400,0.0,13400.0,7600,5800.0,0.4328,1,0,47500.0,21400.0,47500.0,1,0
2026-02-02,2026-02,2026-W06,Monday,O000064,C0056,Клиент 0056,Новосибирск,B2B,Рекомендации,sbp,paid,Анна Кузнецова,P006,Консультация аналитика,Консалтинг,1,11800,0.0,11800,0.0,11800.0,5800,6000.0,0.5085,1,0,37450.0,19050.0,37450.0,1,0
2026-02-02,2026-02,2026-W06,Monday,O000064,C0056,Клиент 0056,Новосибирск,B2B,Рекомендации,sbp,paid,Анна Кузнецова,P007,Разработка отчета,Аналитика,1,27000,0.05,27000,1350.0,25650.0,12600,13050.0,0.5088,1,0,37450.0,19050.0,37450.0,1,0
2026-02-02,2026-02,2026-W06,Monday,O000417,C0051,Клиент 0051,Санкт-Петербург,B2B,Telegram,card,cancelled,Мария Орлова,P003,Подписка Базовая,Подписки,1,9700,0.0,9700,0.0,9700.0,3400,6300.0,0.6495,0,1,24400.0,13400.0,24400.0,2,1
2026-02-02,2026-02,2026-W06,Monday,O000417,C0051,Клиент 0051,Санкт-Петербург,B2B,Telegram,card,cancelled,Мария Орлова,P005,Сервисное обслуживание,Сервис,1,14700,0.0,14700,0.0,14700.0,7600,7100.0,0.483,0,1,24400.0,13400.0,24400.0,2,1
2026-02-02,2026-02,2026-W06,Monday,O000440,C0004,Клиент 0004,Краснодар,B2C,CRM,invoice,paid,Мария Орлова,P007,Разработка отчета,Аналитика,1,25200,0.0,25200,0.0,25200.0,12600,12600.0,0.5,1,0,25200.0,12600.0,25200.0,2,1
2026-02-02,2026-02,2026-W06,Monday,O000460,C0081,Клиент 0081,Нижний Новгород,B2B,Яндекс Директ,card,paid,Дмитрий Соколов,P006,Консультация аналитика,Консалтинг,1,11600,0.0,11600,0.0,11600.0,5800,5800.0,0.5,1,0,11600.0,5800.0,11600.0,2,1
2026-02-03,2026-02,2026-W06,Tuesday,O000304,C0058,Клиент 0058,Нижний Новгород,B2C,Яндекс Директ,invoice,paid,Дмитрий Соколов,P003,Подписка Базовая,Подписки,1,9400,0.0,9400,0.0,9400.0,3400,6000.0,0.6383,1,0,9400.0,6000.0,9400.0,1,0
2026-02-03,2026-02,2026-W06,Tuesday,O000340,C0071,Клиент 0071,Санкт-Петербург,B2C,Telegram,cashless,paid,Анна Кузнецова,P006,Консультация аналитика,Консалтинг,1,11400,0.0,11400,0.0,11400.0,5800,5600.0,0.4912,1,0,11400.0,5600.0,11400.0,1,0
2026-02-03,2026-02,2026-W06,Tuesday,O000408,C0012,Клиент 0012,Екатеринбург,B2C,CRM,card,paid,Иван Петров,P004,Подписка Профи,Подписки,1,16800,0.0,16800,0.0,16800.0,6200,10600.0,0.631,1,0,16800.0,10600.0,16800.0,2,1
2026-02-03,2026-02,2026-W06,Tuesday,O000534,C0020,Клиент 0020,Санкт-Петербург,B2B,Рекомендации,invoice,paid,Иван Петров,P005,Сервисное обслуживание,Сервис,1,13500,0.0,13500,0.0,13500.0,7600,5900.0,0.437,1,0,13500.0,5900.0,13500.0,1,0
2026-02-04,2026-02,2026-W06,Wednesday,O000247,C0103,Клиент 0103,Екатеринбург,B2B,CRM,card,paid,Иван Петров,P007,Разработка отчета,Аналитика,1,23000,0.05,23000,1150.0,21850.0,12600,9250.0,0.4233,1,0,62450.0,35250.0,62450.0,2,1
2026-02-04,2026-02,2026-W06,Wednesday,O000247,C0103,Клиент 0103,Екатеринбург,B2B,CRM,card,paid,Иван Петров,P010,Обучение команды,Обучение,2,20300,0.0,40600,0.0,40600.0,14600,26000.0,0.6404,1,0,62450.0,35250.0,62450.0,2,1
2026-02-04,2026-02,2026-W06,Wednesday,O000367,C0024,Клиент 0024,Самара,B2C,Яндекс Директ,sbp,refunded,Мария Орлова,P005,Сервисное обслуживание,Сервис,1,13900,0.0,13900,0.0,13900.0,7600,6300.0,0.4532,1,0,13900.0,6300.0,13900.0,2,1
2026-02-04,2026-02,2026-W06,Wednesday,O000566,C0171,Клиент 0171,Москва,B2C,Яндекс Директ,card,refunded,Дмитрий Соколов,P003,Подписка Базовая,Подписки,1,9300,0.0,9300,0.0,9300.0,3400,5900.0,0.6344,1,0,27800.0,15200.0,27800.0,1,0
2026-02-04,2026-02,2026-W06,Wednesday,O000566,C0171,Клиент 0171,Москва,B2C,Яндекс Директ,card,refunded,Дмитрий Соколов,P008,Аудит данных,Аналитика,1,18500,0.0,18500,0.0,18500.0,9200,9300.0,0.5027,1,0,27800.0,15200.0,27800.0,1,0
2026-02-05,2026-02,2026-W06,Thursday,O000366,C0070,Клиент 0070,Нижний Новгород,B2B,Яндекс Директ,sbp,paid,Иван Петров,P001,Монтаж оборудования,Монтаж,1,35600,0.0,35600,0.0,35600.0,18500,17100.0,0.4803,1,0,54270.0,28270.0,54270.0,1,0
2026-02-05,2026-02,2026-W06,Thursday,O000366,C0070,Клиент 0070,Нижний Новгород,B2B,Яндекс Директ,sbp,paid,Иван Петров,P003,Подписка Базовая,Подписки,1,10500,0.0,10500,0.0,10500.0,3400,7100.0,0.6762,1,0,54270.0,28270.0,54270.0,1,0
2026-02-05,2026-02,2026-W06,Thursday,O000366,C0070,Клиент 0070,Нижний Новгород,B2B,Яндекс Директ,sbp,paid,Иван Петров,P009,Дополнительные услуги,Доп. услуги,1,8600,0.05,8600,430.0,8170.0,4100,4070.0,0.4982,1,0,54270.0,28270.0,54270.0,1,0
2026-02-05,2026-02,2026-W06,Thursday,O000539,C0074,Клиент 0074,Казань,B2B,Яндекс Директ,card,paid,Мария Орлова,P004,Подписка Профи,Подписки,1,19500,0.05,19500,975.0,18525.0,6200,12325.0,0.6653,1,0,18525.0,12325.0,18525.0,2,1
2026-02-05,2026-02,2026-W06,Thursday,O000600,C0074,Клиент 0074,Казань,B2B,Telegram,card,paid,Иван Петров,P002,Настройка интеграции,Интеграции,1,20700,0.0,20700,0.0,20700.0,12200,8500.0,0.4106,1,0,20700.0,8500.0,20700.0,3,1
2026-02-06,2026-02,2026-W06,Friday,O000073,C0071,Клиент 0071,Санкт-Петербург,B2C,Яндекс Директ,invoice,paid,Анна Кузнецова,P007,Разработка отчета,Аналитика,1,24600,0.0,24600,0.0,24600.0,12600,12000.0,0.4878,1,0,24600.0,12000.0,24600.0,2,1
2026-02-06,2026-02,2026-W06,Friday,O000087,C0048,Клиент 0048,Краснодар,B2C,Рекомендации,sbp,cancelled,Анна Кузнецова,P002,Настройка интеграции,Интеграции,1,25400,0.0,25400,0.0,25400.0,12200,13200.0,0.5197,0,1,25400.0,13200.0,25400.0,1,0
2026-02-06,2026-02,2026-W06,Friday,O000151,C0167,Клиент 0167,Санкт-Петербург,B2B,Яндекс Директ,invoice,paid,Иван Петров,P007,Разработка отчета,Аналитика,1,26200,0.0,26200,0.0,26200.0,12600,13600.0,0.5191,1,0,26200.0,13600.0,26200.0,3,1
2026-02-06,2026-02,2026-W06,Friday,O000240,C0111,Клиент 0111,Санкт-Петербург,B2B,Яндекс Директ,card,paid,Иван Петров,P003,Подписка Базовая,Подписки,1,9200,0.1,9200,920.0,8280.0,3400,4880.0,0.5894,1,0,8280.0,4880.0,8280.0,4,1
2026-02-06,2026-02,2026-W06,Friday,O000365,C0097,Клиент 0097,Санкт-Петербург,B2C,Рекомендации,sbp,paid,Анна Кузнецова,P009,Дополнительные услуги,Доп. услуги,1,7900,0.1,7900,790.0,7110.0,4100,3010.0,0.4233,1,0,7110.0,3010.0,7110.0,2,1
2026-02-06,2026-02,2026-W06,Friday,O000542,C0174,Клиент 0174,Казань,B2B,Яндекс Директ,sbp,paid,Иван Петров,P001,Монтаж оборудования,Монтаж,1,29600,0.05,29600,1480.0,28120.0,18500,9620.0,0.3421,1,0,28120.0,9620.0,28120.0,1,0
2026-02-06,2026-02,2026-W06,Friday,O000570,C0080,Клиент 0080,Новосибирск,B2B,SEO,card,paid,Мария Орлова,P001,Монтаж оборудования,Монтаж,1,32300,0.0,32300,0.0,32300.0,18500,13800.0,0.4272,1,0,32300.0,13800.0,32300.0,2,1
2026-02-06,2026-02,2026-W06,Friday,O000604,C0091,Клиент 0091,Казань,B2C,Яндекс Директ,card,paid,Анна Кузнецова,P003,Подписка Базовая,Подписки,2,8900,0.0,17800,0.0,17800.0,6800,11000.0,0.618,1,0,35185.0,22185.0,35185.0,2,1
2026-02-06,2026-02,2026-W06,Friday,O000604,C0091,Клиент 0091,Казань,B2C,Яндекс Директ,card,paid,Анна Кузнецова,P004,Подписка Профи,Подписки,1,18300,0.05,18300,915.0,17385.0,6200,11185.0,0.6434,1,0,35185.0,22185.0,35185.0,2,1
2026-02-07,2026-02,2026-W06,Saturday,O000020,C0112,Клиент 0112,Москва,B2B,Рекомендации,sbp,paid,Иван Петров,P001,Монтаж оборудования,Монтаж,1,32900,0.0,32900,0.0,32900.0,18500,14400.0,0.4377,1,0,32900.0,14400.0,32900.0,2,1
2026-02-07,2026-02,2026-W06,Saturday,O000317,C0121,Клиент 0121,Самара,B2B,Яндекс Директ,invoice,paid,Мария Орлова,P009,Дополнительные услуги,Доп. услуги,1,8400,0.15,8400,1260.0,7140.0,4100,3040.0,0.4258,1,0,7140.0,3040.0,7140.0,1,0
2026-02-07,2026-02,2026-W06,Saturday,O000390,C0162,Клиент 0162,Нижний Новгород,B2B,Яндекс Директ,card,paid,Мария Орлова,P003,Подписка Базовая,Подписки,3,9800,0.0,29400,0.0,29400.0,10200,19200.0,0.6531,1,0,29400.0,19200.0,29400.0,1,0
2026-02-07,2026-02,2026-W06,Saturday,O000444,C0175,Клиент 0175,Нижний Новгород,B2C,Telegram,card,cancelled,Мария Орлова,P001,Монтаж оборудования,Монтаж,1,31000,0.0,31000,0.0,31000.0,18500,12500.0,0.4032,0,1,31000.0,12500.0,31000.0,2,1
2026-02-07,2026-02,2026-W06,Saturday,O000598,C0053,Клиент 0053,Новосибирск,B2B,Яндекс Директ,invoice,paid,Анна Кузнецова,P009,Дополнительные услуги,Доп. услуги,1,8600,0.0,8600,0.0,8600.0,4100,4500.0,0.5233,1,0,8600.0,4500.0,8600.0,1,0
2026-02-08,2026-02,2026-W06,Sunday,O000060,C0092,Клиент 0092,Краснодар,B2C,Яндекс Директ,invoice,paid,Дмитрий Соколов,P001,Монтаж оборудования,Монтаж,1,33200,0.0,33200,0.0,33200.0,18500,14700.0,0.4428,1,0,59900.0,29200.0,59900.0,2,1
2026-02-08,2026-02,2026-W06,Sunday,O000060,C0092,Клиент 0092,Краснодар,B2C,Яндекс Директ,invoice,paid,Дмитрий Соколов,P002,Настройка интеграции,Интеграции,1,26700,0.0,26700,0.0,26700.0,12200,14500.0,0.5431,1,0,59900.0,29200.0,59900.0,2,1
2026-02-08,2026-02,2026-W06,Sunday,O000178,C0018,Клиент 0018,Екатеринбург,B2B,Яндекс Директ,card,paid,Анна Кузнецова,P005,Сервисное обслуживание,Сервис,1,16000,0.0,16000,0.0,16000.0,7600,8400.0,0.525,1,0,16000.0,8400.0,16000.0,1,0
